X,Y,Society Name,Machines,Site Name,Full Addre,Site Addre,Town,Country,Territoria,addrtype,addrlocat
174.7620554,-36.8477467,Sports & Cultural Charitable Trust,0,The Surgery,"Ground & 1st floor, 68 Hobson Street Auckland","Ground & 1st floor, 68 Hobson Street",Auckland,NZ,Auckland City,street_address,ROOFTOP
174.8408786,-36.9415811,Sports & Cultural Charitable Trust,18,Teuila Bar,269 Great South Road Otahuhu,269 Great South Road,Otahuhu,NZ,Manukau City,street_address,ROOFTOP
174.7980164,-36.830249,Sports & Cultural Charitable Trust,0,Bankers Arms,14 Victoria Road Devonport,14 Victoria Road,Devonport,NZ,North Shore City,street_address,ROOFTOP
174.7785888,-36.797401,Sports & Cultural Charitable Trust,15,The Loose Rudder,341 Lake Road Takapuna,341 Lake Road,Takapuna,NZ,North Shore City,street_address,ROOFTOP
174.9429604,-37.0632497,Sports & Cultural Charitable Trust,17,Boodles Licensed Cafe,"Shops 7, 8, and 9, 182 Great South Road Papakura","Shops 7, 8, and 9, 182 Great South Road",Papakura,NZ,Papakura District,subpremise,ROOFTOP
174.9314582,-37.0520959,Sports & Cultural Charitable Trust,2,The Trophy Bar and Wholesale,276 Great South Road Takanini,276 Great South Road,Takanini,NZ,Papakura District,street_address,ROOFTOP
174.5537661,-36.7755899,Sports & Cultural Charitable Trust,8,Basix Bar & Brasserie,16A Shamrock Drive Kumeu,16A Shamrock Drive,Kumeu,NZ,Rodney District,street_address,ROOFTOP
175.1587446,-37.5579168,Sports & Cultural Charitable Trust,6,Huntly Hotel,Main Street Huntly,Main Street,Huntly,NZ,Waikato District,route,GEOMETRIC_CENTER
174.3192668,-35.7252949,Sports & Cultural Charitable Trust,6,Earth Bar & Cafe,29 Bank Street Whangarei,29 Bank Street,Whangarei,NZ,Whangarei District,street_address,ROOFTOP
174.3220005,-35.7263679,Sports & Cultural Charitable Trust,3,Kamasutra Restaurant and Bar,74 Cameron Street Whangarei,74 Cameron Street,Whangarei,NZ,Whangarei District,street_address,ROOFTOP
174.885971,-40.900557,Sports & Cultural Charitable Trust,3,STORAGE,,,,NZ,,country,APPROXIMATE
172.601117,-43.5554831,Spreydon Bowling Club Inc,2,Spreydon Bowling Club,Domain Terrace Christchurch,Domain Terrace,Christchurch,NZ,Christchurch City,route,GEOMETRIC_CENTER
173.9347881,-41.5089379,Springlands Bowling Club Inc,1,Springlands Bowling Club,136 Middle Renwick Road Blenheim,136 Middle Renwick Road,Blenheim,NZ,Marlborough District,street_address,ROOFTOP
172.6504683,-43.503489,St Albans Shirley Club Inc,18,St Albans Shirley Club,29 Crosby Street Christchurch,29 Crosby Street,Christchurch,NZ,Christchurch City,street_address,ROOFTOP
171.1278686,-44.26022,St Andrews Golf Club Inc,1,St Andrews Golf Club,Main Road Timaru,Main Road,Timaru,NZ,Timaru District,route,GEOMETRIC_CENTER
172.6355805,-43.5366308,St Asaph Social and Welfare Club Inc,5,St Asaph Street Lounge,168 St Asaph Street Christchurch,168 St Asaph Street,Christchurch,NZ,Christchurch City,street_address,ROOFTOP
170.4894736,-45.9072193,St Clair Bowling Club Inc,6,St Clair Bowling Club,13 Ings Avenue Dunedin,13 Ings Avenue,Dunedin,NZ,Dunedin City,street_address,ROOFTOP
175.0393979,-39.9254767,St John's Club Inc,18,St John's Club,Cnr Victoria Avenue and Glasgow Street Wanganui,Cnr Victoria Avenue and Glasgow Street,Wanganui,NZ,Wanganui District,intersection,APPROXIMATE
170.51317,-45.9015524,St Kilda Bowling Club Inc,3,St Kilda Bowling Club Inc,"33 Royal Crescent, St Kilda","33 Royal Crescent,",St Kilda,NZ,Dunedin City,street_address,ROOFTOP
170.5034935,-45.8996904,St Kilda Community Sports Society,12,St Kilda Tavern,2 Prince Albert Road Dunedin,2 Prince Albert Road,Dunedin,NZ,Dunedin City,street_address,ROOFTOP
175.842855,-37.3901493,Sterling Tavern Sports & Charitable Trust,10,Sterling Tavern,112 Seddon Street Waihi,112 Seddon Street,Waihi,NZ,Hauraki District,street_address,RANGE_INTERPOLATED
173.2328114,-41.3168775,Stoke Bowling Club Inc,3,Stoke Bowling Club,18A Ranui Road Nelson,18A Ranui Road,Nelson,NZ,Nelson City,street_address,ROOFTOP
174.9821452,-41.166257,Stokes Valley Cosmopolitan Club Inc,17,Stokes Valley Cosmopolitan Club,35-37 George Street Upper Hutt,35-37 George Street,Upper Hutt,NZ,Upper Hutt City,subpremise,ROOFTOP
174.9848972,-41.1712952,Stokes Valley RSA Club Inc,7,Stokes Valley RSA Clubrooms,21 Hawthorn Crescent Stokes Valley,21 Hawthorn Crescent,Stokes Valley,NZ,Hutt City,street_address,ROOFTOP
174.2840918,-39.3413978,Stratford & Districts RSA Club Inc,7,Stratford and Districts RSA Club,Cnr Miranda & Fenton Streets Stratford,Cnr Miranda & Fenton Streets,Stratford,NZ,Stratford District,intersection,APPROXIMATE
174.2853282,-39.337609,Stratford Club Inc,7,Stratford Club,Juliet Street Stratford,Juliet Street,Stratford,NZ,Stratford District,route,GEOMETRIC_CENTER
174.6952515,-36.8917288,Suburbs 40 Grand Council Hall Society and Brothers Club Inc,2,Suburbs 40 Grand Council Hall Society and Brothers Club Inc.,1793A Great North  Road Avondale,1793A Great North  Road,Avondale,NZ,Auckland City,street_address,ROOFTOP
174.6947809,-36.8964853,Suburbs Rugby Football Club Inc,4,Suburbs Rugby Football Club,"26 Racecourse Parade, Avondale","26 Racecourse Parade,",Avondale,NZ,Auckland City,street_address,ROOFTOP
172.7578653,-43.5753524,Sumner-Redcliffs RSA Inc,4,Sumner-Redcliffs RSA Club,Wakefield Avenue Christchurch,Wakefield Avenue,Christchurch,NZ,Christchurch City,route,GEOMETRIC_CENTER
174.741991,-36.7851076,Sunnybrae Bowling Club Inc,3,Sunnybrae Combined Bowling Club,A F Thomas Park (off Argus Place) Glenfield,A F Thomas Park (off Argus Place),Glenfield,NZ,North Shore City,route,GEOMETRIC_CENTER
172.602203,-43.326729,Surf Canterbury Ltd,12,Brook Hotel,"Main Road, Southbrook Rangiora","Main Road, Southbrook",Rangiora,NZ,Waimakariri District,neighborhood,APPROXIMATE
174.5859283,-36.8651002,Swanson Memorial RSA (Inc),13,Swanson Memorial RSA,"655 Swanson Road, Swanson","655 Swanson Road,",Swanson,NZ,Waitakere City,street_address,ROOFTOP
172.6332411,-43.5478875,Sydenham Bowling Club Inc,4,Sydenham Bowling Club,230 Brougham Street Christchurch,230 Brougham Street,Christchurch,NZ,Christchurch City,street_address,ROOFTOP
172.6373953,-43.5463678,Sydenham Rugby League Football Club Inc,3,Sydenham Rugby League Football Club Inc,Waverly Christchurch,Waverly,Christchurch,NZ,Christchurch City,route,GEOMETRIC_CENTER
174.8517543,-36.8914378,Tainui Community Trust,14,Tainui Tavern,"21 Morrin Road, Panmure","21 Morrin Road,",Panmure,NZ,Auckland City,street_address,RANGE_INTERPOLATED
170.5242102,-45.9055033,Tainui Sports Society Inc,3,Tainui Sports Society,24 Tahuna Road Tainui,24 Tahuna Road,Tainui,NZ,Dunedin City,premise,ROOFTOP
175.8542123,-36.9977992,Tairua Bowling Club Inc,3,Tairua Bowling Club,Hornsea Road Tairua,Hornsea Road,Tairua,NZ,Thames-Coromandel District,route,GEOMETRIC_CENTER
175.8491992,-36.9973347,Tairua Country Club Inc,4,Tairua Country Club,283 Main Road North Tairua,283 Main Road North,Tairua,NZ,Thames-Coromandel District,street_address,ROOFTOP
175.8481017,-37.0039539,Tairua Pipi Pickers Golden Oldies RFC,2,Sir George Grey Hotel,Main Road Tairua,Main Road,Tairua,NZ,Thames-Coromandel District,route,GEOMETRIC_CENTER
174.9581744,-41.1756064,Taita Bowling Club Inc,2,Taita Bowling Club,"110A Reynolds Street, Taita","110A Reynolds Street,",Taita,NZ,Hutt City,street_address,ROOFTOP
174.9593924,-41.1788809,Taita R.S.A (Inc),8,Taita Returned Services Association,14 Tocker Street Lower Hutt,14 Tocker Street,Lower Hutt,NZ,Hutt City,street_address,ROOFTOP
173.6808121,-42.4080376,Takahanga Bowling Club Inc,2,Takahanga Bowling Club,Killarney Street Kaikoura,Killarney Street,Kaikoura,NZ,Kaikoura District,route,GEOMETRIC_CENTER
174.757189,-36.7846988,Takapuna RSA (Inc),8,Takapuna RSA,Cnr Northcote Road & Mary Poynton Crescent Takapuna,Cnr Northcote Road & Mary Poynton Crescent,Takapuna,NZ,North Shore City,intersection,APPROXIMATE
175.5917783,-40.3563977,Takaro Sports Club Inc,2,Takaro Bowling Club,"6 Featherston Street, Takaro","6 Featherston Street,",Takaro,NZ,Palmerston North City,street_address,RANGE_INTERPOLATED
174.856619,-36.90164,Tamaki Naval & Ex-Naval Club Inc,2,Tamaki Naval & Ex-Naval Club,4 Domain Road Panmure,4 Domain Road,Panmure,NZ,Auckland City,street_address,ROOFTOP
176.8545788,-39.5310655,Taradale & District RSA Inc,2,Taradale and District RSA,156 Gloucester Street Taradale,156 Gloucester Street,Taradale,NZ,Napier City,street_address,ROOFTOP
176.8574004,-39.5169685,Taradale Club Inc,18,Taradale Club,"55 Wharerangi Road, Greenmeadows Napier","55 Wharerangi Road, Greenmeadows",Napier,NZ,Napier City,street_address,ROOFTOP
176.8561632,-39.5463683,Taradale Rugby Club,5,Taradale Rugby Club,265-269 Guppy Road Taradale,265-269 Guppy Road,Taradale,NZ,Napier City,subpremise,ROOFTOP
175.8402384,-40.4499263,Tararua Club Inc,7,Tararua Club,15 Tararua Street Pahiatua,15 Tararua Street,Pahiatua,NZ,Tararua District,street_address,ROOFTOP
175.2614864,-38.8863399,Taumarunui & District RSA Club Inc,7,Taumarunui RSA Club,24 Marae Street Taumarunui,24 Marae Street,Taumarunui,NZ,Ruapehu District,street_address,RANGE_INTERPOLATED
175.2591943,-38.8843723,Taumarunui Cosmopolitan Club Inc,18,Taumarunui Cosmopolitan Club,Cnr Katarina & Miriama Streets Taumarunui,Cnr Katarina & Miriama Streets,Taumarunui,NZ,Ruapehu District,intersection,APPROXIMATE
176.0748459,-38.6877165,Taupo Club Inc,4,Taupo Club Inc,Cnr Horomatangi & Titiraupenga Street Taupo,Cnr Horomatangi & Titiraupenga Street,Taupo,NZ,Taupo District,intersection,APPROXIMATE
176.0744205,-38.6858504,Taupo Cosmopolitan Club Inc,18,Taupo Cosmopolitan Club,5 Taniwha Street Taupo,5 Taniwha Street,Taupo,NZ,Taupo District,street_address,ROOFTOP
176.1046912,-38.6688287,Taupo Darts Association Inc,2,Taupo Darts Association,A C Reserve Taupo,A C Reserve,Taupo,NZ,Taupo District,route,GEOMETRIC_CENTER
176.0992726,-38.675818,Taupo Golf Club Inc,7,Taupo Golf Club,32 Centennial Drive Taupo,32 Centennial Drive,Taupo,NZ,Taupo District,street_address,ROOFTOP
176.073479,-38.6876283,Taupo RSA Club (Inc),15,Taupo RSA Club,67 Horomatangi Street Taupo,67 Horomatangi Street,Taupo,NZ,Taupo District,street_address,ROOFTOP
176.1673714,-37.6820291,Tauranga C T Club Inc,11,Tauranga C T Club Inc,6 Durham Street Tauranga,6 Durham Street,Tauranga,NZ,Tauranga District,street_address,ROOFTOP
176.153583,-37.6683926,Tauranga Charitable Trust,18,Bureta Park Motor Inn,44 Bureta Road Tauranga,44 Bureta Road,Tauranga,NZ,Tauranga District,street_address,ROOFTOP
176.1559066,-37.7008828,Tauranga Citizens Club Inc,18,Tauranga Citizens Club,170 Thirteenth Avenue Tauranga,170 Thirteenth Avenue,Tauranga,NZ,Tauranga District,street_address,ROOFTOP
176.1651295,-37.6877975,Tauranga Game Fishing Club Inc,14,Tauranga Game Fishing Club (Inc),"66 Keith Allan Drive, Tauranga Marina Tauranga","66 Keith Allan Drive, Tauranga Marina",Tauranga,NZ,Tauranga District,locality,APPROXIMATE
176.1464622,-37.7100424,Tauranga RSA Inc,18,Tauranga RSA,889 Cameron Road Tauranga,889 Cameron Road,Tauranga,NZ,Tauranga District,street_address,ROOFTOP
176.1600669,-37.7000621,Tauranga South Bowling Club Inc,3,Tauranga South Bowling Club,15 Tutchen Street Tauranga,15 Tutchen Street,Tauranga,NZ,Tauranga District,street_address,ROOFTOP
174.8292129,-41.1635564,Tawa Bowling Club Inc,2,Tawa Bowling Club,Davies Street Tawa,Davies Street,Tawa,NZ,Wellington City,route,GEOMETRIC_CENTER
174.8278529,-41.1651224,Tawa RSA Inc,7,Tawa RSA,89 Oxford Street Tawa,89 Oxford Street,Tawa,NZ,Wellington City,street_address,ROOFTOP
174.9471733,-37.2576416,TC Charitable Trust,17,Tuakau Tavern,3 George Street Tuakau,3 George Street,Tuakau,NZ,Franklin District,street_address,ROOFTOP
167.7603293,-45.3790548,Te Anau Club Inc,10,Te Anau Club,State Highway 94 Te Anau,State Highway 94,Te Anau,NZ,Southland District,route,GEOMETRIC_CENTER
175.7075093,-37.5328306,Te Aroha Club Inc,4,Te Aroha Club,42 Centennial Avenue Te Aroha,42 Centennial Avenue,Te Aroha,NZ,Matamata-Piako District,street_address,ROOFTOP
174.9174289,-41.2242191,Te Aroha Hutt Valley Association Inc,10,Te Aroha Hutt Valley Association Clubrooms,Te Whiti Park Corner Riverside Drive and Whites Line East Lower Hutt,Te Whiti Park Corner Riverside Drive and Whites Line East,Lower Hutt,NZ,Hutt City,route,GEOMETRIC_CENTER
175.710527,-37.5432364,Te Aroha Memorial RSA Inc,7,Te Aroha Memorial RSA,67 Rewi Street Te Aroha,67 Rewi Street,Te Aroha,NZ,Matamata-Piako District,street_address,ROOFTOP
174.6546004,-36.8602005,Te Atatu Boating Club Inc,3,Te Atatu Boating Club,Bridge Avenue Te Atatu South,Bridge Avenue,Te Atatu South,NZ,Waitakere City,route,GEOMETRIC_CENTER
174.5425402,-36.8504238,Te Atatu Bowling Club Inc,6,Te Atatu Bowling Club,Matipo Road Te Atatu North Waitakere,Matipo Road Te Atatu North,Waitakere,NZ,Waitakere City,sublocality_level_1,APPROXIMATE
174.6567487,-36.8400426,Te Atatu Memorial RSA Inc,10,Te Atatu RSA Club,Harbour View Road Te Atatu North,Harbour View Road,Te Atatu North,NZ,Waitakere City,route,GEOMETRIC_CENTER
175.3226934,-38.0091886,Te Awamutu & District Memorial RSA Inc,11,Te Awamutu & District Memorial RSA,281 Alexandra St Te Awamutu,281 Alexandra St,Te Awamutu,NZ,Waipa District,street_address,RANGE_INTERPOLATED
175.3200518,-38.0079515,Te Awamutu Club Inc,11,Te Awamutu Club,542 Alexandra Street Te Awamutu,542 Alexandra Street,Te Awamutu,NZ,Waipa District,street_address,ROOFTOP
175.1183624,-41.0958402,Te Marua Golf Club Inc,3,Te Marua Golf Club,Main Road North Upper Hutt,Main Road North,Upper Hutt,NZ,Upper Hutt City,route,GEOMETRIC_CENTER
174.2564153,-39.5279279,Te Ngutu Golf Club Inc,2,Te Ngutu Golf Club Inc,"Mawhitiwhiti & Katene Roads, Normanby","Mawhitiwhiti & Katene Roads,",Normanby,NZ,South Taranaki District,intersection,APPROXIMATE
174.8002793,-36.9215168,Te Papapa Bowling Club Inc,2,Te Papapa Bowling Club Incorporated,"138A Captain Springs Road, Te Papapa",138A Captain Springs Road,Te Papapa,NZ,Auckland City,highway,way
176.3193444,-37.7826908,Te Puke Citizens Club Inc,16,Te Puke Citizens Club,179-185 Jellicoe Street Te Puke,179-185 Jellicoe Street,Te Puke,NZ,Western Bay of Plenty District,street_address,ROOFTOP
176.3290351,-37.7850463,Te Puke Club Inc,13,Te Puke Club,50 Jellicoe Street Te Puke,50 Jellicoe Street,Te Puke,NZ,Western Bay of Plenty District,street_address,ROOFTOP
176.4065845,-37.8045081,Te Puke Golf Club (Inc),4,Te Puke Golf Club,"847 State Highway 2, Paengaroa","847 State Highway 2,",Paengaroa,NZ,Western Bay of Plenty District,street_address,ROOFTOP
176.3281441,-37.7862804,Te Puke Memorial RSA Inc,6,Te Puke Memorial RSA,16 Oxford Street Te Puke,16 Oxford Street,Te Puke,NZ,Western Bay of Plenty District,street_address,ROOFTOP
176.0729273,-37.6973085,Te Puna Community Trust,10,Te Puna Tavern,15 Minden Road Te Puna,15 Minden Road,Te Puna,NZ,Western Bay of Plenty District,street_address,ROOFTOP
168.361485,-46.4085749,Te Rangi Bowling Club Inc,4,Te Rangi Bowling Club,Corner Yarrow Street & Queens Drive Invercargill,Corner Yarrow Street & Queens Drive,Invercargill,NZ,Invercargill City,intersection,APPROXIMATE
176.7968288,-38.0516902,Te Teko Rugby Football and Sports Club Inc,5,Te Teko Rugby Football and Sports Club,Tahuna Road Te Teko,Tahuna Road,Te Teko,NZ,Whakatane District,route,GEOMETRIC_CENTER
175.2843903,-37.7904946,Te Wairua Charitable Trust,18,Slippery Weazel Casino Bar,26 Hood Street Hamilton,26 Hood Street,Hamilton,NZ,Hamilton City,street_address,ROOFTOP
177.703917,-37.7253921,Te Whanau -A- Apanui RSA Inc,3,Te Whanau -A- Apanui Returned Services Association Incorporated,State Highway 35 Te Kaha,State Highway 35,Te Kaha,NZ,Opotiki District,route,GEOMETRIC_CENTER
172.5030416,-43.5225558,Templeton Country Club Inc,5,Templeton Country Club,Pound Road Templeton,Pound Road,Templeton,NZ,Christchurch City,route,GEOMETRIC_CENTER
171.2757035,-44.2364355,Temuka Boxing Club Inc,14,Crown Hotel,King Street Temuka,King Street,Temuka,NZ,Timaru District,route,GEOMETRIC_CENTER
171.2883099,-44.2479448,Temuka Golf Club Inc,3,Temuka Golf Club,Domain Avenue Temuka,Domain Avenue,Temuka,NZ,Timaru District,route,GEOMETRIC_CENTER
171.2776425,-44.2434065,Temuka Returned Services Association Inc,8,Temuka RSA,130 King Street Temuka,130 King Street,Temuka,NZ,Timaru District,street_address,ROOFTOP
175.6292131,-40.3509552,Terrace End Bowling Club Inc,2,Terrace End Bowling Club,17 Summerhays Street Palmerston North,17 Summerhays Street,Palmerston North,NZ,Palmerston North City,street_address,ROOFTOP
175.5443317,-37.1372028,Thames Bowling Club Inc,4,Thames Bowling Club,Court Street Thames,Court Street,Thames,NZ,Thames-Coromandel District,route,GEOMETRIC_CENTER
175.5428022,-37.1374251,Thames Club Inc,5,Thames Club,601 Mackay Street Thames,601 Mackay Street,Thames,NZ,Thames-Coromandel District,street_address,ROOFTOP
175.519561,-37.0464111,Thames Coast Bowling Club Inc,3,Thames Coast Bowling Club,Wests Crescent Thames,Wests Crescent,Thames,NZ,Thames-Coromandel District,route,GEOMETRIC_CENTER
175.5411548,-37.1392317,Thames RSA Inc,10,Thames RSA,410 Queen Street Thames,410 Queen Street,Thames,NZ,Thames-Coromandel District,street_address,ROOFTOP
175.5397452,-37.134253,Thames Workingmen's Club Inc,12,Thames Workingmen's Club,407 Cochrane Street Thames,407 Cochrane Street,Thames,NZ,Thames-Coromandel District,street_address,ROOFTOP
171.5981144,-41.7536044,The Avon Trust,6,Cosmopolitan Hotel,136-138 Palmerston St Westport,136-138 Palmerston St,Westport,NZ,Buller District,street_address,ROOFTOP
172.6500703,-43.5361954,The Avon Trust,3,Royal George Tavern,67 Fitzgerald Avenue Christchurch,67 Fitzgerald Avenue,Christchurch,NZ,Christchurch City,street_address,ROOFTOP
172.6398231,-43.5324743,The Avon Trust,3,Treehouse,152 Manchester Street Christchurch,152 Manchester Street,Christchurch,NZ,Christchurch City,street_address,ROOFTOP
170.0166032,-43.464564,The Avon Trust,3,Fox Glacier Plaza Ltd,11 Cook Flat Road Fox Glacier,11 Cook Flat Road,Fox Glacier,NZ,Westland District,street_address,ROOFTOP
170.9618443,-42.7194634,The Avon Trust,2,Red Lion Tavern,34 Gibson Quay Hokitika,34 Gibson Quay,Hokitika,NZ,Westland District,street_address,ROOFTOP
174.0689749,-39.0568599,The Combined Taranaki Club Inc,13,The Combined Taranaki Club,4 Queen Street New Plymouth,4 Queen Street,New Plymouth,NZ,New Plymouth District,street_address,ROOFTOP
168.342986,-46.5990821,The Lions Club of Bluff Inc,2,Flynns Club Hotel,100-116 Gore Street Bluff,100-116 Gore Street,Bluff,NZ,Invercargill City,subpremise,ROOFTOP
175.8714386,-38.2191137,The Olde Establishment Incorporated Society,7,The Olde Establishment,224A Mannering Street Tokoroa,224A Mannering Street,Tokoroa,NZ,South Waikato District,street_address,ROOFTOP
174.7754145,-41.2891319,The Order of St John Central Region Trust Board,18,Lovelocks Sports Bar,12 Bond Street Wellington,12 Bond Street,Wellington,NZ,Wellington City,street_address,ROOFTOP
174.7954135,-41.3154772,The Park Bowling Club - Kilbirnie (Inc),4,Park Bowling Club - Kilbirne,Evans Bay Parade Kilbirnie,Evans Bay Parade,Kilbirnie,NZ,Wellington City,route,GEOMETRIC_CENTER
175.4253934,-40.2190452,The Sanson Club Inc,2,The Sanson Club,"2 Dundas Road, SH1 Sanson","2 Dundas Road, SH1",Sanson,NZ,Manawatu District,locality,APPROXIMATE
171.7489893,-43.9044894,The Southern Trust,7,Galaxy Bar Limited,222 Havelock Street Ashburton,222 Havelock Street,Ashburton,NZ,Ashburton District,street_address,ROOFTOP
174.7577965,-36.8573497,The Southern Trust,0,Al's Diner,295 Karangahape Road Auckland,295 Karangahape Road,Auckland,NZ,Auckland City,street_address,ROOFTOP
